uberon_id	subset
UBERON:0001196	uberon_slim
UBERON:0001197	uberon_slim
UBERON:0001198	uberon_slim
UBERON:0001199	pheno_slim
UBERON:0001199	uberon_slim
UBERON:0001200	pheno_slim
UBERON:0001201	pheno_slim
UBERON:0001202	pheno_slim
UBERON:0001202	uberon_slim
UBERON:0001203	pheno_slim
UBERON:0001205	uberon_slim
UBERON:0001211	efo_slim
UBERON:0001211	pheno_slim
UBERON:0001211	uberon_slim
UBERON:0001212	organ_slim
UBERON:0001212	pheno_slim
UBERON:0001212	uberon_slim
UBERON:0001213	pheno_slim
UBERON:0001213	uberon_slim
UBERON:0001213	vertebrate_core
UBERON:0001214	uberon_slim
UBERON:0001215	uberon_slim
UBERON:0001218	uberon_slim
UBERON:0001219	uberon_slim
UBERON:0001220	organ_slim
UBERON:0001220	uberon_slim
UBERON:0001221	organ_slim
UBERON:0001221	uberon_slim
UBERON:0001224	pheno_slim
UBERON:0001224	uberon_slim
UBERON:0001225	pheno_slim
UBERON:0001225	uberon_slim
UBERON:0001226	uberon_slim
UBERON:0001227	uberon_slim
UBERON:0001228	pheno_slim
UBERON:0001228	uberon_slim
UBERON:0001229	pheno_slim
UBERON:0001229	uberon_slim
UBERON:0001229	vertebrate_core
UBERON:0001230	pheno_slim
UBERON:0001230	uberon_slim
UBERON:0001230	vertebrate_core
UBERON:0001231	efo_slim
UBERON:0001231	pheno_slim
UBERON:0001231	uberon_slim
UBERON:0001231	vertebrate_core
UBERON:0001232	pheno_slim
UBERON:0001232	uberon_slim
UBERON:0001232	vertebrate_core
UBERON:0001235	efo_slim
UBERON:0001235	pheno_slim
UBERON:0001235	uberon_slim
UBERON:0001236	efo_slim
UBERON:0001236	pheno_slim
UBERON:0001236	uberon_slim
UBERON:0001237	organ_slim
UBERON:0001237	uberon_slim
UBERON:0001241	pheno_slim
UBERON:0001242	pheno_slim
UBERON:0001242	uberon_slim
UBERON:0001244	pheno_slim
UBERON:0001244	uberon_slim
UBERON:0001245	pheno_slim
UBERON:0001245	uberon_slim
UBERON:0001246	pheno_slim
UBERON:0001247	uberon_slim
UBERON:0001248	uberon_slim
UBERON:0001249	pheno_slim
UBERON:0001250	pheno_slim
UBERON:0001250	uberon_slim
UBERON:0001251	pheno_slim
UBERON:0001254	pheno_slim
UBERON:0001255	efo_slim
UBERON:0001255	major_organ
UBERON:0001255	organ_slim
UBERON:0001255	pheno_slim
UBERON:0001255	uberon_slim
UBERON:0001256	pheno_slim
UBERON:0001257	pheno_slim
UBERON:0001257	uberon_slim
UBERON:0001258	pheno_slim
UBERON:0001258	uberon_slim
UBERON:0001259	efo_slim
UBERON:0001259	pheno_slim
UBERON:0001263	pheno_slim
UBERON:0001264	efo_slim
UBERON:0001264	major_organ
UBERON:0001264	organ_slim
UBERON:0001264	pheno_slim
UBERON:0001264	uberon_slim
UBERON:0001264	vertebrate_core
UBERON:0001267	uberon_slim
UBERON:0001268	pheno_slim
UBERON:0001268	uberon_slim
UBERON:0001269	pheno_slim
UBERON:0001269	uberon_slim
UBERON:0001271	uberon_slim
UBERON:0001271	vertebrate_core
UBERON:0001272	uberon_slim
UBERON:0001273	efo_slim
UBERON:0001273	pheno_slim
UBERON:0001273	uberon_slim
UBERON:0001274	pheno_slim
UBERON:0001274	uberon_slim
UBERON:0001275	pheno_slim
UBERON:0001275	uberon_slim
UBERON:0001276	pheno_slim
UBERON:0001277	pheno_slim
UBERON:0001277	uberon_slim
UBERON:0001277	vertebrate_core
UBERON:0001279	pheno_slim
UBERON:0001279	uberon_slim
UBERON:0001280	pheno_slim
UBERON:0001281	pheno_slim
UBERON:0001281	uberon_slim
UBERON:0001281	vertebrate_core
UBERON:0001282	pheno_slim
UBERON:0001282	uberon_slim
UBERON:0001283	pheno_slim
UBERON:0001283	uberon_slim
UBERON:0001283	vertebrate_core
UBERON:0001284	uberon_slim
UBERON:0001285	pheno_slim
UBERON:0001285	uberon_slim
UBERON:0001285	vertebrate_core
UBERON:0001286	pheno_slim
UBERON:0001286	uberon_slim
UBERON:0001286	vertebrate_core
UBERON:0001287	pheno_slim
UBERON:0001287	uberon_slim
UBERON:0001287	vertebrate_core
UBERON:0001288	pheno_slim
UBERON:0001288	uberon_slim
UBERON:0001289	pheno_slim
UBERON:0001289	uberon_slim
UBERON:0001290	uberon_slim
UBERON:0001290	vertebrate_core
UBERON:0001291	pheno_slim
UBERON:0001291	uberon_slim
UBERON:0001292	pheno_slim
UBERON:0001292	uberon_slim
UBERON:0001293	pheno_slim
UBERON:0001294	pheno_slim
UBERON:0001295	efo_slim
UBERON:0001295	pheno_slim
UBERON:0001295	uberon_slim
UBERON:0001296	efo_slim
UBERON:0001296	pheno_slim
UBERON:0001296	uberon_slim
UBERON:0001298	uberon_slim
UBERON:0001299	pheno_slim
UBERON:0001299	uberon_slim
UBERON:0001300	pheno_slim
UBERON:0001300	uberon_slim
UBERON:0001301	efo_slim
UBERON:0001301	pheno_slim
UBERON:0001301	uberon_slim
UBERON:0001305	pheno_slim
UBERON:0001305	uberon_slim
UBERON:0001305	vertebrate_core
UBERON:0001306	pheno_slim
UBERON:0001306	uberon_slim
UBERON:0001307	pheno_slim
UBERON:0001308	uberon_slim
UBERON:0001309	uberon_slim
UBERON:0001310	pheno_slim
UBERON:0001310	uberon_slim
UBERON:0001311	uberon_slim
UBERON:0001312	uberon_slim
UBERON:0001313	uberon_slim
UBERON:0001314	uberon_slim
UBERON:0001315	uberon_slim
UBERON:0001316	uberon_slim
UBERON:0001317	uberon_slim
UBERON:0001319	uberon_slim
UBERON:0001320	uberon_slim
UBERON:0001321	uberon_slim
UBERON:0001322	efo_slim
UBERON:0001322	pheno_slim
UBERON:0001322	uberon_slim
UBERON:0001323	uberon_slim
UBERON:0001324	efo_slim
UBERON:0001324	pheno_slim
UBERON:0001324	uberon_slim
UBERON:0001325	pheno_slim
UBERON:0001325	uberon_slim
UBERON:0001326	uberon_slim
UBERON:0001327	organ_slim
UBERON:0001327	uberon_slim
UBERON:0001329	pheno_slim
UBERON:0001330	uberon_slim
UBERON:0001332	efo_slim
UBERON:0001332	pheno_slim
UBERON:0001332	uberon_slim
UBERON:0001333	pheno_slim
UBERON:0001333	uberon_slim
UBERON:0001334	pheno_slim
UBERON:0001334	uberon_slim
UBERON:0001335	pheno_slim
UBERON:0001335	uberon_slim
UBERON:0001336	uberon_slim
UBERON:0001337	pheno_slim
UBERON:0001337	uberon_slim
UBERON:0001338	organ_slim
UBERON:0001338	pheno_slim
UBERON:0001338	uberon_slim
UBERON:0001339	organ_slim
UBERON:0001339	uberon_slim
UBERON:0001340	uberon_slim
UBERON:0001341	uberon_slim
UBERON:0001342	uberon_slim
UBERON:0001342	vertebrate_core
UBERON:0001343	efo_slim
UBERON:0001343	pheno_slim
UBERON:0001343	uberon_slim
UBERON:0001344	pheno_slim
UBERON:0001346	pheno_slim
UBERON:0001347	efo_slim
UBERON:0001347	pheno_slim
UBERON:0001347	uberon_slim
UBERON:0001348	efo_slim
UBERON:0001348	pheno_slim
UBERON:0001348	uberon_slim
UBERON:0001349	non_informative
UBERON:0001349	pheno_slim
UBERON:0001350	organ_slim
UBERON:0001350	pheno_slim
UBERON:0001350	uberon_slim
UBERON:0001351	pheno_slim
UBERON:0001351	uberon_slim
UBERON:0001352	pheno_slim
UBERON:0001352	uberon_slim
UBERON:0001353	efo_slim
UBERON:0001353	pheno_slim
UBERON:0001353	uberon_slim
UBERON:0001354	uberon_slim
UBERON:0001355	uberon_slim
UBERON:0001356	uberon_slim
UBERON:0001357	uberon_slim
UBERON:0001358	uberon_slim
UBERON:0001359	efo_slim
UBERON:0001359	pheno_slim
UBERON:0001359	uberon_slim
UBERON:0001359	vertebrate_core
UBERON:0001360	uberon_slim
UBERON:0001361	uberon_slim
UBERON:0001363	uberon_slim
UBERON:0001365	pheno_slim
UBERON:0001365	uberon_slim
UBERON:0001366	uberon_slim
UBERON:0001366	vertebrate_core
UBERON:0001367	pheno_slim
UBERON:0001367	uberon_slim
UBERON:0001368	uberon_slim
UBERON:0001369	uberon_slim
UBERON:0001370	uberon_slim
UBERON:0001371	uberon_slim
UBERON:0001372	uberon_slim
UBERON:0001373	uberon_slim
UBERON:0001374	efo_slim
UBERON:0001374	uberon_slim
UBERON:0001375	uberon_slim
UBERON:0001376	uberon_slim
UBERON:0001377	efo_slim
UBERON:0001377	pheno_slim
UBERON:0001377	uberon_slim
UBERON:0001378	uberon_slim
UBERON:0001379	efo_slim
UBERON:0001379	uberon_slim
UBERON:0001380	uberon_slim
UBERON:0001381	uberon_slim
UBERON:0001382	uberon_slim
UBERON:0001383	pheno_slim
UBERON:0001383	uberon_slim
UBERON:0001384	efo_slim
UBERON:0001384	pheno_slim
UBERON:0001384	uberon_slim
UBERON:0001385	efo_slim
UBERON:0001385	pheno_slim
UBERON:0001385	uberon_slim
UBERON:0001386	pheno_slim
UBERON:0001386	uberon_slim
UBERON:0001387	pheno_slim
UBERON:0001387	uberon_slim
UBERON:0001388	efo_slim
UBERON:0001388	pheno_slim
UBERON:0001388	uberon_slim
UBERON:0001389	efo_slim
UBERON:0001389	pheno_slim
UBERON:0001389	uberon_slim
UBERON:0001390	uberon_slim
UBERON:0001391	uberon_slim
UBERON:0001392	uberon_slim
UBERON:0001393	pheno_slim
UBERON:0001393	uberon_slim
UBERON:0001394	uberon_slim
UBERON:0001395	uberon_slim
UBERON:0001396	uberon_slim
UBERON:0001397	uberon_slim
UBERON:0001398	efo_slim
UBERON:0001398	uberon_slim
UBERON:0001399	uberon_slim
UBERON:0001401	uberon_slim
UBERON:0001402	uberon_slim
UBERON:0001403	uberon_slim
UBERON:0001404	uberon_slim
UBERON:0001405	uberon_slim
UBERON:0001406	uberon_slim
UBERON:0001407	uberon_slim
UBERON:0001408	uberon_slim
UBERON:0001409	uberon_slim
UBERON:0001410	uberon_slim
UBERON:0001411	uberon_slim
UBERON:0001413	uberon_slim
UBERON:0001414	uberon_slim
UBERON:0001416	efo_slim
UBERON:0001416	pheno_slim
UBERON:0001419	pheno_slim
UBERON:0001421	pheno_slim
UBERON:0001421	uberon_slim
UBERON:0001421	vertebrate_core
UBERON:0001422	vertebrate_core
UBERON:0001423	pheno_slim
UBERON:0001423	uberon_slim
UBERON:0001424	pheno_slim
UBERON:0001424	uberon_slim
UBERON:0001425	vertebrate_core
UBERON:0001426	vertebrate_core
UBERON:0001427	pheno_slim
UBERON:0001427	uberon_slim
UBERON:0001428	pheno_slim
UBERON:0001428	uberon_slim
UBERON:0001429	uberon_slim
UBERON:0001430	pheno_slim
UBERON:0001430	uberon_slim
UBERON:0001431	pheno_slim
UBERON:0001431	uberon_slim
UBERON:0001432	pheno_slim
UBERON:0001432	uberon_slim
UBERON:0001433	pheno_slim
UBERON:0001433	uberon_slim
UBERON:0001434	efo_slim
UBERON:0001434	pheno_slim
UBERON:0001434	uberon_slim
UBERON:0001434	vertebrate_core
UBERON:0001435	pheno_slim
UBERON:0001435	uberon_slim
UBERON:0001436	pheno_slim
UBERON:0001437	pheno_slim
UBERON:0001437	uberon_slim
UBERON:0001438	pheno_slim
UBERON:0001438	uberon_slim
UBERON:0001439	pheno_slim
UBERON:0001439	uberon_slim
UBERON:0001441	uberon_slim
UBERON:0001442	pheno_slim
UBERON:0001443	efo_slim
UBERON:0001443	pheno_slim
UBERON:0001443	uberon_slim
UBERON:0001444	non_informative
UBERON:0001445	pheno_slim
UBERON:0001446	efo_slim
UBERON:0001446	pheno_slim
UBERON:0001446	uberon_slim
UBERON:0001447	pheno_slim
UBERON:0001447	uberon_slim
UBERON:0001448	pheno_slim
UBERON:0001448	uberon_slim
UBERON:0001449	pheno_slim
UBERON:0001450	pheno_slim
UBERON:0001450	uberon_slim
UBERON:0001451	pheno_slim
UBERON:0001451	uberon_slim
UBERON:0001452	uberon_slim
UBERON:0001453	uberon_slim
UBERON:0001454	uberon_slim
UBERON:0001455	uberon_slim
UBERON:0001456	pheno_slim
UBERON:0001456	uberon_slim
UBERON:0001457	pheno_slim
UBERON:0001459	pheno_slim
UBERON:0001460	efo_slim
UBERON:0001460	pheno_slim
UBERON:0001460	uberon_slim
UBERON:0001461	efo_slim
UBERON:0001461	pheno_slim
UBERON:0001461	uberon_slim
UBERON:0001463	pheno_slim
UBERON:0001463	uberon_slim
UBERON:0001464	efo_slim
UBERON:0001464	pheno_slim
UBERON:0001464	uberon_slim
UBERON:0001465	efo_slim
UBERON:0001465	pheno_slim
UBERON:0001465	uberon_slim
UBERON:0001466	pheno_slim
UBERON:0001466	uberon_slim
UBERON:0001467	efo_slim
UBERON:0001467	pheno_slim
UBERON:0001467	uberon_slim
UBERON:0001469	uberon_slim
UBERON:0001470	uberon_slim
UBERON:0001471	pheno_slim
UBERON:0001472	uberon_slim
UBERON:0001473	efo_slim
UBERON:0001473	pheno_slim
UBERON:0001473	uberon_slim
UBERON:0001473	vertebrate_core
UBERON:0001474	efo_slim
UBERON:0001474	major_organ
UBERON:0001474	organ_slim
UBERON:0001474	pheno_slim
UBERON:0001474	uberon_slim
UBERON:0001474	vertebrate_core
UBERON:0001476	efo_slim
UBERON:0001476	pheno_slim
UBERON:0001476	uberon_slim
UBERON:0001477	pheno_slim
UBERON:0001477	uberon_slim
UBERON:0001478	pheno_slim
UBERON:0001478	uberon_slim
UBERON:0001479	uberon_slim
UBERON:0001484	organ_slim
UBERON:0001484	uberon_slim
UBERON:0001485	efo_slim
UBERON:0001485	pheno_slim
UBERON:0001485	uberon_slim
UBERON:0001486	pheno_slim
UBERON:0001486	uberon_slim
UBERON:0001487	pheno_slim
UBERON:0001488	efo_slim
UBERON:0001488	uberon_slim
UBERON:0001489	pheno_slim
UBERON:0001490	pheno_slim
UBERON:0001490	uberon_slim
UBERON:0001491	uberon_slim
UBERON:0001492	uberon_slim
UBERON:0001493	uberon_slim
UBERON:0001494	uberon_slim
UBERON:0001495	grouping_class
UBERON:0001495	pheno_slim
UBERON:0001495	uberon_slim
UBERON:0001496	pheno_slim
UBERON:0001496	uberon_slim
UBERON:0001497	pheno_slim
UBERON:0001499	pheno_slim
UBERON:0001502	pheno_slim
UBERON:0001505	uberon_slim
UBERON:0001506	uberon_slim
UBERON:0001507	pheno_slim
UBERON:0001507	uberon_slim
UBERON:0001508	pheno_slim
UBERON:0001508	uberon_slim
UBERON:0001509	pheno_slim
UBERON:0001509	uberon_slim
UBERON:0001513	pheno_slim
UBERON:0001514	pheno_slim
UBERON:0001514	uberon_slim
UBERON:0001515	efo_slim
UBERON:0001515	pheno_slim
UBERON:0001515	uberon_slim
UBERON:0001516	efo_slim
UBERON:0001516	pheno_slim
UBERON:0001516	uberon_slim
UBERON:0001519	pheno_slim
UBERON:0001520	uberon_slim
UBERON:0001521	uberon_slim
UBERON:0001522	uberon_slim
UBERON:0001523	uberon_slim
UBERON:0001524	uberon_slim
UBERON:0001525	uberon_slim
UBERON:0001526	uberon_slim
UBERON:0001527	uberon_slim
UBERON:0001528	pheno_slim
UBERON:0001528	uberon_slim
UBERON:0001529	efo_slim
UBERON:0001529	pheno_slim
UBERON:0001529	uberon_slim
UBERON:0001530	pheno_slim
UBERON:0001530	uberon_slim
UBERON:0001531	uberon_slim
UBERON:0001532	efo_slim
UBERON:0001532	pheno_slim
UBERON:0001532	uberon_slim
UBERON:0001532	vertebrate_core
UBERON:0001533	pheno_slim
UBERON:0001533	uberon_slim
UBERON:0001533	unverified_taxonomic_grouping
UBERON:0001533	vertebrate_core
UBERON:0001534	pheno_slim
UBERON:0001534	uberon_slim
UBERON:0001535	pheno_slim
UBERON:0001535	uberon_slim
UBERON:0001535	vertebrate_core
UBERON:0001536	uberon_slim
UBERON:0001537	uberon_slim
UBERON:0001538	uberon_slim
UBERON:0001539	uberon_slim
UBERON:0001541	uberon_slim
UBERON:0001542	pheno_slim
UBERON:0001542	uberon_slim
UBERON:0001543	pheno_slim
UBERON:0001543	uberon_slim
UBERON:0001544	uberon_slim
UBERON:0001545	uberon_slim
UBERON:0001546	uberon_slim
UBERON:0001547	uberon_slim
UBERON:0001552	pheno_slim
UBERON:0001552	uberon_slim
UBERON:0001555	uberon_slim
UBERON:0001555	vertebrate_core
UBERON:0001556	pheno_slim
UBERON:0001556	uberon_slim
UBERON:0001557	pheno_slim
UBERON:0001557	uberon_slim
UBERON:0001558	pheno_slim
UBERON:0001558	uberon_slim
UBERON:0001561	uberon_slim
UBERON:0001562	uberon_slim
UBERON:0001563	uberon_slim
UBERON:0001564	uberon_slim
UBERON:0001565	uberon_slim
UBERON:0001566	uberon_slim
UBERON:0001567	pheno_slim
UBERON:0001567	uberon_slim
UBERON:0001568	pheno_slim
UBERON:0001569	uberon_slim
UBERON:0001570	uberon_slim
UBERON:0001571	uberon_slim
UBERON:0001572	uberon_slim
UBERON:0001573	uberon_slim
UBERON:0001574	uberon_slim
UBERON:0001577	pheno_slim
UBERON:0001577	uberon_slim
UBERON:0001578	pheno_slim
UBERON:0001578	uberon_slim
UBERON:0001579	pheno_slim
UBERON:0001579	uberon_slim
UBERON:0001579	vertebrate_core
UBERON:0001580	uberon_slim
UBERON:0001581	uberon_slim
UBERON:0001582	uberon_slim
UBERON:0001584	pheno_slim
UBERON:0001584	uberon_slim
UBERON:0001585	pheno_slim
UBERON:0001585	uberon_slim
UBERON:0001586	uberon_slim
UBERON:0001587	uberon_slim
UBERON:0001588	uberon_slim
UBERON:0001589	uberon_slim
UBERON:0001592	uberon_slim
UBERON:0001593	uberon_slim
UBERON:0001594	pheno_slim
UBERON:0001594	uberon_slim
UBERON:0001597	efo_slim
UBERON:0001597	feed_aligned
UBERON:0001597	pheno_slim
UBERON:0001597	uberon_slim
UBERON:0001598	pheno_slim
UBERON:0001598	uberon_slim
UBERON:0001599	pheno_slim
UBERON:0001599	uberon_slim
UBERON:0001600	uberon_slim
UBERON:0001601	efo_slim
UBERON:0001601	pheno_slim
UBERON:0001601	uberon_slim
UBERON:0001601	vertebrate_core
UBERON:0001602	pheno_slim
UBERON:0001602	uberon_slim
UBERON:0001602	vertebrate_core
UBERON:0001603	pheno_slim
UBERON:0001603	uberon_slim
UBERON:0001603	vertebrate_core
UBERON:0001604	pheno_slim
UBERON:0001604	uberon_slim
UBERON:0001605	pheno_slim
UBERON:0001605	uberon_slim
UBERON:0001606	uberon_slim
UBERON:0001607	uberon_slim
UBERON:0001608	uberon_slim
UBERON:0001609	uberon_slim
UBERON:0001610	uberon_slim
UBERON:0001611	uberon_slim
UBERON:0001612	uberon_slim
UBERON:0001613	uberon_slim
UBERON:0001614	uberon_slim
UBERON:0001615	uberon_slim
UBERON:0001616	uberon_slim
UBERON:0001617	uberon_slim
UBERON:0001618	uberon_slim
UBERON:0001619	uberon_slim
UBERON:0001620	uberon_slim
UBERON:0001621	efo_slim
UBERON:0001621	pheno_slim
UBERON:0001621	uberon_slim
UBERON:0001622	uberon_slim
UBERON:0001623	uberon_slim
UBERON:0001624	uberon_slim
UBERON:0001625	uberon_slim
UBERON:0001626	uberon_slim
UBERON:0001627	uberon_slim
UBERON:0001628	uberon_slim
UBERON:0001628	vertebrate_core
UBERON:0001629	organ_slim
UBERON:0001629	pheno_slim
UBERON:0001629	uberon_slim
UBERON:0001630	organ_slim
UBERON:0001630	pheno_slim
UBERON:0001630	uberon_slim
UBERON:0001630	vertebrate_core
UBERON:0001631	pheno_slim
UBERON:0001631	uberon_slim
UBERON:0001631	vertebrate_core
UBERON:0001632	grouping_class
UBERON:0001632	uberon_slim
UBERON:0001633	pheno_slim
UBERON:0001633	uberon_slim
UBERON:0001633	unverified_taxonomic_grouping
UBERON:0001633	vertebrate_core
UBERON:0001635	uberon_slim
UBERON:0001636	uberon_slim
UBERON:0001637	efo_slim
UBERON:0001637	pheno_slim
UBERON:0001637	uberon_slim
UBERON:0001637	vertebrate_core
UBERON:0001638	efo_slim
UBERON:0001638	pheno_slim
UBERON:0001638	uberon_slim
UBERON:0001638	vertebrate_core
UBERON:0001639	pheno_slim
UBERON:0001639	uberon_slim
UBERON:0001639	vertebrate_core
UBERON:0001640	pheno_slim
UBERON:0001640	uberon_slim
UBERON:0001641	uberon_slim
UBERON:0001642	uberon_slim
UBERON:0001643	pheno_slim
UBERON:0001643	uberon_slim
UBERON:0001643	vertebrate_core
UBERON:0001644	pheno_slim
UBERON:0001644	uberon_slim
UBERON:0001644	vertebrate_core
UBERON:0001645	efo_slim
UBERON:0001645	pheno_slim
UBERON:0001645	uberon_slim
UBERON:0001645	vertebrate_core
UBERON:0001646	pheno_slim
UBERON:0001646	uberon_slim
UBERON:0001646	vertebrate_core
UBERON:0001647	pheno_slim
UBERON:0001647	uberon_slim
UBERON:0001647	vertebrate_core
UBERON:0001648	pheno_slim
UBERON:0001648	uberon_slim
UBERON:0001648	vertebrate_core
UBERON:0001649	pheno_slim
UBERON:0001649	uberon_slim
UBERON:0001649	vertebrate_core
UBERON:0001650	pheno_slim
UBERON:0001650	uberon_slim
UBERON:0001651	uberon_slim
UBERON:0001652	uberon_slim
UBERON:0001653	uberon_slim
UBERON:0001654	uberon_slim
UBERON:0001656	uberon_slim
UBERON:0001657	uberon_slim
UBERON:0001659	uberon_slim
UBERON:0001660	uberon_slim
UBERON:0001663	pheno_slim
UBERON:0001664	uberon_slim
UBERON:0001665	uberon_slim
UBERON:0001666	uberon_slim
UBERON:0001667	uberon_slim
UBERON:0001669	uberon_slim
UBERON:0001670	uberon_slim
UBERON:0001671	uberon_slim
UBERON:0001672	vertebrate_core
UBERON:0001673	efo_slim
UBERON:0001673	uberon_slim
UBERON:0001675	efo_slim
UBERON:0001675	pheno_slim
UBERON:0001675	uberon_slim
UBERON:0001675	vertebrate_core
UBERON:0001676	pheno_slim
UBERON:0001676	uberon_slim
UBERON:0001677	pheno_slim
UBERON:0001677	uberon_slim
UBERON:0001678	pheno_slim
UBERON:0001678	uberon_slim
UBERON:0001679	pheno_slim
UBERON:0001679	uberon_slim
UBERON:0001680	pheno_slim
UBERON:0001680	uberon_slim
UBERON:0001680	vertebrate_core
UBERON:0001681	pheno_slim
UBERON:0001681	uberon_slim
UBERON:0001681	vertebrate_core
UBERON:0001682	pheno_slim
UBERON:0001682	uberon_slim
UBERON:0001683	pheno_slim
UBERON:0001683	uberon_slim
UBERON:0001684	efo_slim
UBERON:0001684	pheno_slim
UBERON:0001684	uberon_slim
UBERON:0001685	pheno_slim
UBERON:0001685	uberon_slim
UBERON:0001686	pheno_slim
UBERON:0001686	uberon_slim
UBERON:0001687	pheno_slim
UBERON:0001687	uberon_slim
UBERON:0001688	pheno_slim
UBERON:0001688	uberon_slim
UBERON:0001689	pheno_slim
UBERON:0001689	uberon_slim
UBERON:0001690	efo_slim
UBERON:0001690	organ_slim
UBERON:0001690	pheno_slim
UBERON:0001690	uberon_slim
UBERON:0001691	efo_slim
UBERON:0001691	pheno_slim
UBERON:0001691	uberon_slim
UBERON:0001692	pheno_slim
UBERON:0001692	uberon_slim
UBERON:0001692	vertebrate_core
UBERON:0001693	pheno_slim
UBERON:0001693	uberon_slim
UBERON:0001693	vertebrate_core
UBERON:0001694	uberon_slim
UBERON:0001695	pheno_slim
UBERON:0001697	pheno_slim
UBERON:0001697	uberon_slim
UBERON:0001697	vertebrate_core
UBERON:0001699	uberon_slim
UBERON:0001699	vertebrate_core
UBERON:0001700	efo_slim
UBERON:0001700	pheno_slim
UBERON:0001700	uberon_slim
UBERON:0001700	vertebrate_core
UBERON:0001701	pheno_slim
UBERON:0001701	vertebrate_core
UBERON:0001702	pheno_slim
UBERON:0001702	uberon_slim
UBERON:0001703	pheno_slim
UBERON:0001703	uberon_slim
UBERON:0001703	vertebrate_core
UBERON:0001705	efo_slim
UBERON:0001705	pheno_slim
UBERON:0001705	uberon_slim
UBERON:0001706	pheno_slim
UBERON:0001706	uberon_slim
UBERON:0001707	pheno_slim
UBERON:0001707	uberon_slim
UBERON:0001707	vertebrate_core
UBERON:0001708	pheno_slim
UBERON:0001708	uberon_slim
UBERON:0001708	vertebrate_core
UBERON:0001709	uberon_slim
UBERON:0001709	vertebrate_core
UBERON:0001710	efo_slim
UBERON:0001710	uberon_slim
UBERON:0001710	vertebrate_core
UBERON:0001711	pheno_slim
UBERON:0001711	uberon_slim
UBERON:0001712	pheno_slim
UBERON:0001712	uberon_slim
UBERON:0001713	pheno_slim
UBERON:0001713	uberon_slim
UBERON:0001714	efo_slim
UBERON:0001714	pheno_slim
UBERON:0001714	uberon_slim
UBERON:0001714	vertebrate_core
UBERON:0001715	efo_slim
UBERON:0001715	pheno_slim
UBERON:0001715	uberon_slim
UBERON:0001715	vertebrate_core
UBERON:0001716	pheno_slim
UBERON:0001716	uberon_slim
UBERON:0001717	uberon_slim
UBERON:0001718	pheno_slim
UBERON:0001718	uberon_slim
UBERON:0001718	vertebrate_core
UBERON:0001719	uberon_slim
UBERON:0001720	pheno_slim
UBERON:0001720	uberon_slim
UBERON:0001720	vertebrate_core
UBERON:0001721	uberon_slim
UBERON:0001722	uberon_slim
UBERON:0001723	efo_slim
UBERON:0001723	organ_slim
UBERON:0001723	pheno_slim
UBERON:0001723	uberon_slim
UBERON:0001723	vertebrate_core
UBERON:0001724	pheno_slim
UBERON:0001724	uberon_slim
UBERON:0001726	pheno_slim
UBERON:0001727	pheno_slim
UBERON:0001727	uberon_slim
UBERON:0001727	vertebrate_core
UBERON:0001728	pheno_slim
UBERON:0001728	uberon_slim
UBERON:0001729	efo_slim
UBERON:0001729	pheno_slim
UBERON:0001729	uberon_slim
UBERON:0001732	pheno_slim
UBERON:0001732	uberon_slim
UBERON:0001733	pheno_slim
UBERON:0001733	uberon_slim
UBERON:0001734	efo_slim
UBERON:0001734	pheno_slim
UBERON:0001734	uberon_slim
UBERON:0001735	pheno_slim
UBERON:0001735	uberon_slim
UBERON:0001736	efo_slim
UBERON:0001736	pheno_slim
UBERON:0001736	uberon_slim
UBERON:0001737	efo_slim
UBERON:0001737	pheno_slim
UBERON:0001737	uberon_slim
UBERON:0001738	pheno_slim
UBERON:0001738	uberon_slim
UBERON:0001739	pheno_slim
UBERON:0001740	pheno_slim
UBERON:0001740	uberon_slim
UBERON:0001741	uberon_slim
UBERON:0001742	uberon_slim
UBERON:0001744	pheno_slim
UBERON:0001744	uberon_slim
UBERON:0001745	uberon_slim
UBERON:0001748	pheno_slim
UBERON:0001750	pheno_slim
UBERON:0001750	uberon_slim
UBERON:0001751	pheno_slim
UBERON:0001751	uberon_slim
UBERON:0001751	vertebrate_core
UBERON:0001752	pheno_slim
UBERON:0001752	uberon_slim
UBERON:0001752	vertebrate_core
UBERON:0001753	pheno_slim
UBERON:0001754	pheno_slim
UBERON:0001754	uberon_slim
UBERON:0001754	vertebrate_core
UBERON:0001755	vertebrate_core
UBERON:0001756	pheno_slim
UBERON:0001756	uberon_slim
UBERON:0001757	pheno_slim
UBERON:0001757	uberon_slim
UBERON:0001758	pheno_slim
UBERON:0001759	efo_slim
UBERON:0001759	pheno_slim
UBERON:0001759	uberon_slim
UBERON:0001759	vertebrate_core
UBERON:0001760	pheno_slim
UBERON:0001760	uberon_slim
UBERON:0001761	uberon_slim
UBERON:0001762	pheno_slim
UBERON:0001762	uberon_slim
UBERON:0001763	uberon_slim
UBERON:0001763	vertebrate_core
UBERON:0001764	pheno_slim
UBERON:0001764	uberon_slim
UBERON:0001765	pheno_slim
UBERON:0001765	uberon_slim
UBERON:0001766	pheno_slim
UBERON:0001767	pheno_slim
UBERON:0001768	pheno_slim
UBERON:0001768	uberon_slim
UBERON:0001769	efo_slim
UBERON:0001769	pheno_slim
UBERON:0001769	uberon_slim
UBERON:0001769	vertebrate_core
UBERON:0001770	uberon_slim
UBERON:0001771	pheno_slim
UBERON:0001771	uberon_slim
UBERON:0001771	vertebrate_core
