uberon_id	uberon_name	xref
UBERON:0001411	basilic vein	Basilic:Vein
UBERON:0001411	basilic vein	Basilic:vein
UBERON:0001411	basilic vein	FMA:22908
UBERON:0001411	basilic vein	galen:BasilicVein
UBERON:0001411	basilic vein	http://linkedlifedata.com/resource/umls/id/C0226801
UBERON:0001411	basilic vein	http://www.snomedbrowser.com/Codes/Details/181393008
UBERON:0001411	basilic vein	MA:0002086
UBERON:0001411	basilic vein	OpenCyc:Mx4rvwrxEpwpEbGdrcN5Y29ycA
UBERON:0001411	basilic vein	UMLS:C0226801
UBERON:0006273	otic pit	EHDAA:929
UBERON:0006273	otic pit	EHDAA2:0001336
UBERON:0006273	otic pit	EMAPA:16536
UBERON:0006273	otic pit	Otic:Pit
UBERON:0006273	otic pit	Otic:pit
UBERON:0006273	otic pit	VHOG:0001147
UBERON:0008963	hoof	BTO:0003994
UBERON:0008963	hoof	http://en.wikipedia.org/wiki/Hoof
UBERON:0008963	hoof	http://www.snomedbrowser.com/Codes/Details/410026002
UBERON:0003220	metanephric mesenchyme	EHDAA:4041
UBERON:0003220	metanephric mesenchyme	EHDAA:5021
UBERON:0003220	metanephric mesenchyme	EHDAA:5915
UBERON:0003220	metanephric mesenchyme	EHDAA2:0004062
UBERON:0003220	metanephric mesenchyme	EMAPA:17208
UBERON:0003220	metanephric mesenchyme	EMAPA:17375
UBERON:0003220	metanephric mesenchyme	EMAPA:29990
UBERON:0003220	metanephric mesenchyme	http://www.snomedbrowser.com/Codes/Details/361529008
UBERON:0003220	metanephric mesenchyme	Metanephric:blastema
UBERON:0003220	metanephric mesenchyme	VHOG:0000540
UBERON:0003903	bursa of Fabricius	BTO:0001699
UBERON:0003903	bursa of Fabricius	GAID:1205
UBERON:0003903	bursa of Fabricius	http://en.wikipedia.org/wiki/Bursa_of_Fabricius
UBERON:0003903	bursa of Fabricius	http://www.snomedbrowser.com/Codes/Details/86689007
UBERON:0003903	bursa of Fabricius	MESH:A13.163
UBERON:0010283	oblique pericardial sinus	FMA:77133
UBERON:0010283	oblique pericardial sinus	Pericardial:sinus
UBERON:0005033	mucosa of gallbladder	FMA:14662
UBERON:0005033	mucosa of gallbladder	http://www.snomedbrowser.com/Codes/Details/362196002
UBERON:0018673	neck of fibula	FMA:35508
UBERON:0015453	subcutaneous lymph node	MA:0003028
UBERON:0010568	manual digit 4 metacarpus pre-cartilage condensation	EHDAA2:0000533
UBERON:0010568	manual digit 4 metacarpus pre-cartilage condensation	EMAPA:17720
UBERON:0007590	cuboidal oviduct epithelium	MA:0001720
UBERON:0001930	paraventricular nucleus of hypothalamus	BAMS:Pa
UBERON:0001930	paraventricular nucleus of hypothalamus	BAMS:PAH
UBERON:0001930	paraventricular nucleus of hypothalamus	BAMS:PVH
UBERON:0001930	paraventricular nucleus of hypothalamus	birnlex:1407
UBERON:0001930	paraventricular nucleus of hypothalamus	BM:Die-Hy-PAH
UBERON:0001930	paraventricular nucleus of hypothalamus	BTO:0002476
UBERON:0001930	paraventricular nucleus of hypothalamus	DHBA:10476
UBERON:0001930	paraventricular nucleus of hypothalamus	EFO:0002469
UBERON:0001930	paraventricular nucleus of hypothalamus	EMAPA:35665
UBERON:0001930	paraventricular nucleus of hypothalamus	EV:0100229
UBERON:0001930	paraventricular nucleus of hypothalamus	FMA:62320
UBERON:0001930	paraventricular nucleus of hypothalamus	GAID:643
UBERON:0001930	paraventricular nucleus of hypothalamus	HBA:12905
UBERON:0001930	paraventricular nucleus of hypothalamus	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=387
UBERON:0001930	paraventricular nucleus of hypothalamus	http://en.wikipedia.org/wiki/Paraventricular_nucleus_of_hypothalamus
UBERON:0001930	paraventricular nucleus of hypothalamus	http://linkedlifedata.com/resource/umls/id/C0030532
UBERON:0001930	paraventricular nucleus of hypothalamus	http://www.snomedbrowser.com/Codes/Details/369131006
UBERON:0001930	paraventricular nucleus of hypothalamus	MA:0000848
UBERON:0001930	paraventricular nucleus of hypothalamus	MBA:38
UBERON:0001930	paraventricular nucleus of hypothalamus	MESH:A08.186.211.730.385.357.342.400
UBERON:0001930	paraventricular nucleus of hypothalamus	UMLS:C0030532
UBERON:0022427	posterior corona radiata	DHBA:15543
UBERON:0001202	pyloric sphincter	AAO:0011093
UBERON:0001202	pyloric sphincter	EMAPA:19251
UBERON:0001202	pyloric sphincter	FMA:14916
UBERON:0001202	pyloric sphincter	http://linkedlifedata.com/resource/umls/id/C0227238
UBERON:0001202	pyloric sphincter	http://www.snomedbrowser.com/Codes/Details/268073008
UBERON:0001202	pyloric sphincter	MA:0002952
UBERON:0001202	pyloric sphincter	OpenCyc:Mx4rvly2ZZwpEbGdrcN5Y29ycA
UBERON:0001202	pyloric sphincter	Pyloric:Sphincter
UBERON:0001202	pyloric sphincter	UMLS:C0227238
UBERON:0001202	pyloric sphincter	VHOG:0001466
UBERON:0001202	pyloric sphincter	XAO:0000457
UBERON:0003569	leg connective tissue	MA:0000671
UBERON:0035489	branch of basilar artery	FMA:76269
UBERON:0035489	branch of basilar artery	http://linkedlifedata.com/resource/umls/id/C1185381
UBERON:0035489	branch of basilar artery	http://ncicb.nci.nih.gov/xml/owl/EVS/Basilar_Artery_Branch
UBERON:0035489	branch of basilar artery	http://www.snomedbrowser.com/Codes/Details/360537008
UBERON:0001909	habenular commissure	BAMS:hbc
UBERON:0001909	habenular commissure	BAMS:HC
UBERON:0001909	habenular commissure	BAMS:HG
UBERON:0001909	habenular commissure	birnlex:1609
UBERON:0001909	habenular commissure	BM:Die-Epi-HC
UBERON:0001909	habenular commissure	DHBA:10566
UBERON:0001909	habenular commissure	DMBA:17768
UBERON:0001909	habenular commissure	FMA:62048
UBERON:0001909	habenular commissure	Habenular:commissure
UBERON:0001909	habenular commissure	HBA:9227
UBERON:0001909	habenular commissure	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=299
UBERON:0001909	habenular commissure	http://linkedlifedata.com/resource/umls/id/C0152363
UBERON:0001909	habenular commissure	http://www.snomedbrowser.com/Codes/Details/279335009
UBERON:0001909	habenular commissure	MBA:611
UBERON:0001909	habenular commissure	TAO:0000359
UBERON:0001909	habenular commissure	UMLS:C0152363
UBERON:0001909	habenular commissure	ZFA:0000359
UBERON:0004090	periorbital region	FMA:59351
UBERON:0004090	periorbital region	http://en.wikipedia.org/wiki/Periorbita
UBERON:0004090	periorbital region	http://www.snomedbrowser.com/Codes/Details/362646004
UBERON:0004090	periorbital region	MA:0002875
UBERON:2000058	polster	ZFA:0000058
UBERON:0007317	superficial external pudendal artery	FMA:20738
UBERON:0007317	superficial external pudendal artery	http://en.wikipedia.org/wiki/Superficial_external_pudendal_artery
UBERON:0007317	superficial external pudendal artery	http://www.snomedbrowser.com/Codes/Details/47954000
UBERON:0002184	segmental bronchus	EHDAA:7043
UBERON:0002184	segmental bronchus	EHDAA:7049
UBERON:0002184	segmental bronchus	EHDAA:7058
UBERON:0002184	segmental bronchus	EHDAA:7064
UBERON:0002184	segmental bronchus	EHDAA:7070
UBERON:0002184	segmental bronchus	FMA:7407
UBERON:0002184	segmental bronchus	http://linkedlifedata.com/resource/umls/id/C0444439
UBERON:0002184	segmental bronchus	http://www.snomedbrowser.com/Codes/Details/245513001
UBERON:0002184	segmental bronchus	MA:0000439
UBERON:0002184	segmental bronchus	OpenCyc:Mx4rwQGFgZwpEbGdrcN5Y29ycA
UBERON:0002184	segmental bronchus	Segmental:Bronchus
UBERON:0002184	segmental bronchus	Segmental:bronchus
UBERON:0002184	segmental bronchus	UMLS:C0444439
UBERON:0002184	segmental bronchus	VHOG:0001446
UBERON:0005704	secondary palatal shelf mesenchyme	EHDAA:9287
UBERON:0005704	secondary palatal shelf mesenchyme	EHDAA2:0001366
UBERON:0005704	secondary palatal shelf mesenchyme	EMAPA:17364
UBERON:0005704	secondary palatal shelf mesenchyme	VHOG:0001063
UBERON:2000660	epural	ZFA:0000660
UBERON:0002113	kidney	AAO:0000250
UBERON:0002113	kidney	BTO:0000671
UBERON:0002113	kidney	CALOHA:TS-0510
UBERON:0002113	kidney	EFO:0000929
UBERON:0002113	kidney	EMAPA:17373
UBERON:0002113	kidney	EV:0100096
UBERON:0002113	kidney	FMA:7203
UBERON:0002113	kidney	GAID:423
UBERON:0002113	kidney	galen:Kidney
UBERON:0002113	kidney	http://en.wikipedia.org/wiki/Kidney
UBERON:0002113	kidney	http://linkedlifedata.com/resource/umls/id/C0022646
UBERON:0002113	kidney	http://ncicb.nci.nih.gov/xml/owl/EVS/Kidney
UBERON:0002113	kidney	http://www.snomedbrowser.com/Codes/Details/181414000
UBERON:0002113	kidney	MA:0000368
UBERON:0002113	kidney	MAT:0000119
UBERON:0002113	kidney	MESH:A05.810.453
UBERON:0002113	kidney	MIAA:0000119
UBERON:0002113	kidney	OpenCyc:Mx4rvVjlYpwpEbGdrcN5Y29ycA
UBERON:0002113	kidney	UMLS:C0022646
UBERON:0002113	kidney	XAO:0003267
UBERON:0027333	arbor vitae	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=692
UBERON:0027333	arbor vitae	nlx_anat:20090101
UBERON:0004857	skeletal muscle connective tissue	MA:0002868
UBERON:0012285	vegetal hemisphere	AAO:0010331
UBERON:0012285	vegetal hemisphere	XAO:0000280
UBERON:0006007	pre-Botzinger complex	BAMS:PrBo
UBERON:0006007	pre-Botzinger complex	DHBA:12659
UBERON:0006007	pre-Botzinger complex	MA:0002577
UBERON:0006007	pre-Botzinger complex	Pre-botzinger:complex
UBERON:0006283	future cardiac ventricle	EHDAA2:0001531
UBERON:0006283	future cardiac ventricle	EMAPA:16233
UBERON:0006283	future cardiac ventricle	EMAPA:16350
UBERON:0006283	future cardiac ventricle	Embryonic:Ventricle
UBERON:0006283	future cardiac ventricle	Embryonic:ventricle
UBERON:0006283	future cardiac ventricle	FMA:71006
UBERON:0006283	future cardiac ventricle	http://www.snomedbrowser.com/Codes/Details/361524003
UBERON:0006283	future cardiac ventricle	TAO:0002231
UBERON:0006283	future cardiac ventricle	ZFA:0001719
UBERON:0000353	parenchyma	EHDAA:3015
UBERON:0000353	parenchyma	EHDAA:3905
UBERON:0000353	parenchyma	EHDAA:3999
UBERON:0000353	parenchyma	EHDAA:4005
UBERON:0000353	parenchyma	EHDAA:6899
UBERON:0000353	parenchyma	EHDAA:6903
UBERON:0000353	parenchyma	EHDAA:6994
UBERON:0000353	parenchyma	EHDAA:8086
UBERON:0000353	parenchyma	EHDAA:9182
UBERON:0000353	parenchyma	EHDAA:9190
UBERON:0000353	parenchyma	EHDAA:9196
UBERON:0000353	parenchyma	EHDAA:9202
UBERON:0000353	parenchyma	FMA:45732
UBERON:0000353	parenchyma	http://en.wikipedia.org/wiki/Parenchyma
UBERON:0000353	parenchyma	http://linkedlifedata.com/resource/umls/id/C0933845
UBERON:0000353	parenchyma	http://ncicb.nci.nih.gov/xml/owl/EVS/Parenchyma
UBERON:0000353	parenchyma	UMLS:C0933845
UBERON:0011678	hindlimb intermedium	AAO:0000923
UBERON:0019243	skin crease	http://www.snomedbrowser.com/Codes/Details/280385004
UBERON:0002015	kidney capsule	EMAPA:18679
UBERON:0002015	kidney capsule	FMA:66610
UBERON:0002015	kidney capsule	galen:CapsuleOfKidney
UBERON:0002015	kidney capsule	http://linkedlifedata.com/resource/umls/id/C0227637
UBERON:0002015	kidney capsule	http://www.snomedbrowser.com/Codes/Details/243657006
UBERON:0002015	kidney capsule	Kidney:capsule
UBERON:0002015	kidney capsule	MA:0000370
UBERON:0002015	kidney capsule	Renal:Capsule
UBERON:0002015	kidney capsule	UMLS:C0227637
UBERON:0018114	right kidney interstitium	FMA:74271
UBERON:0035267	neck of gallbladder	FMA:14538
UBERON:0035267	neck of gallbladder	Gallbladder:Neck
UBERON:0035267	neck of gallbladder	http://en.wikipedia.org/wiki/Neck_of_gallbladder
UBERON:0035267	neck of gallbladder	http://linkedlifedata.com/resource/umls/id/C0227546
UBERON:0035267	neck of gallbladder	http://www.snomedbrowser.com/Codes/Details/245394007
UBERON:0008867	trabecular network of bone	Bone:Trabeculae
UBERON:0008867	trabecular network of bone	http://linkedlifedata.com/resource/umls/id/C2826619
UBERON:0008867	trabecular network of bone	UMLS:C2826619
UBERON:0001725	cranial synchondrosis	EMAPA:35264
UBERON:0001725	cranial synchondrosis	FMA:54816
UBERON:0001725	cranial synchondrosis	http://www.snomedbrowser.com/Codes/Details/314228003
UBERON:0001725	cranial synchondrosis	MA:0001502
UBERON:0013152	interventricular foramen of heart	EHDAA2:0004064
UBERON:0013152	interventricular foramen of heart	http://en.wikipedia.org/wiki/Primary_interventricular_foramen
UBERON:0001195	inferior pancreaticoduodenal artery	FMA:14805
UBERON:0001195	inferior pancreaticoduodenal artery	http://en.wikipedia.org/wiki/Inferior_pancreaticoduodenal_artery
UBERON:0001195	inferior pancreaticoduodenal artery	http://linkedlifedata.com/resource/umls/id/C0226319
UBERON:0001195	inferior pancreaticoduodenal artery	http://ncicb.nci.nih.gov/xml/owl/EVS/Inferior_Pancreatico-duodenal_artery
UBERON:0001195	inferior pancreaticoduodenal artery	http://www.snomedbrowser.com/Codes/Details/244273004
UBERON:0001195	inferior pancreaticoduodenal artery	MA:0002014
UBERON:0001195	inferior pancreaticoduodenal artery	UMLS:C0226319
UBERON:0004831	esophagus skeletal muscle	MA:0001572
UBERON:0014510	lamina of omasum	http://www.snomedbrowser.com/Codes/Details/24667000
UBERON:0005681	right lung upper lobe bronchiole	EHDAA2:0001749
UBERON:0005681	right lung upper lobe bronchiole	EMAPA:19006
UBERON:0005681	right lung upper lobe bronchiole	http://www.snomedbrowser.com/Codes/Details/84841004
UBERON:0034994	hindbrain cortical intermediate zone	DHBA:12682
UBERON:0034994	hindbrain cortical intermediate zone	EMAPA:32917
UBERON:0035380	branch of anterior cerebral artery	FMA:50031
UBERON:0035380	branch of anterior cerebral artery	http://linkedlifedata.com/resource/umls/id/C0923371
UBERON:0035380	branch of anterior cerebral artery	http://ncicb.nci.nih.gov/xml/owl/EVS/Anterior_Cerebral_Artery_Branch
UBERON:0035380	branch of anterior cerebral artery	http://www.snomedbrowser.com/Codes/Details/314304002
UBERON:0004516	smooth muscle tissue of terminal bronchiole	FMA:261051
UBERON:0010852	fibula pre-cartilage condensation	EHDAA:6196
UBERON:0010852	fibula pre-cartilage condensation	EHDAA2:0000509
UBERON:0003669	fascia lata	Fascia:Lata
UBERON:0003669	fascia lata	Fascia:lata
UBERON:0003669	fascia lata	FMA:13902
UBERON:0003669	fascia lata	GAID:117
UBERON:0003669	fascia lata	http://linkedlifedata.com/resource/umls/id/C0015642
UBERON:0003669	fascia lata	http://www.snomedbrowser.com/Codes/Details/361911008
UBERON:0003669	fascia lata	MESH:A02.340.424
UBERON:0003669	fascia lata	UMLS:C0015642
UBERON:0005648	manual digit 5 epithelium	EHDAA2:0000536
UBERON:0005648	manual digit 5 epithelium	EMAPA:17442
UBERON:2000599	torus semicircularis	ZFA:0000599
UBERON:0003325	mesenchyme of pinna	EHDAA:8981
UBERON:0003325	mesenchyme of pinna	EHDAA2:0001469
UBERON:0003325	mesenchyme of pinna	EMAPA:17591
UBERON:0003325	mesenchyme of pinna	VHOG:0000747
UBERON:0010384	lumen of laryngopharynx	FMA:55096
UBERON:0005274	proximal nail bed	MA:0002709
UBERON:0004918	internal urethral sphincter	FMA:45769
UBERON:0004918	internal urethral sphincter	http://en.wikipedia.org/wiki/Internal_sphincter_muscle_of_urethra
UBERON:0004918	internal urethral sphincter	http://www.snomedbrowser.com/Codes/Details/277856008
UBERON:0003490	respiratory system reticular lamina	MA:0001817
UBERON:0006142	common plantar digital vein	MA:0002134
UBERON:0001741	corniculate cartilage	Corniculate:Cartilage
UBERON:0001741	corniculate cartilage	Corniculate:cartilages
UBERON:0001741	corniculate cartilage	FMA:55110
UBERON:0001741	corniculate cartilage	http://linkedlifedata.com/resource/umls/id/C0225556
UBERON:0001741	corniculate cartilage	http://www.snomedbrowser.com/Codes/Details/278989005
UBERON:0001741	corniculate cartilage	MA:0001885
UBERON:0001741	corniculate cartilage	UMLS:C0225556
UBERON:0004295	sympathetic nerve trunk	EHDAA2:0001970
UBERON:0004295	sympathetic nerve trunk	EMAPA:35845
UBERON:0004295	sympathetic nerve trunk	MA:0000227
UBERON:0016403	thoracic wall	FMA:10428
UBERON:0016403	thoracic wall	MESH:A01.911.850
UBERON:0016403	thoracic wall	Thoracic:wall
UBERON:0004187	Harderian gland	BTO:0000557
UBERON:0004187	Harderian gland	EMAPA:19153
UBERON:0004187	Harderian gland	GAID:1219
UBERON:0004187	Harderian gland	Harderian:Gland
UBERON:0004187	Harderian gland	Harderian:gland
UBERON:0004187	Harderian gland	http://linkedlifedata.com/resource/umls/id/C0018597
UBERON:0004187	Harderian gland	http://www.snomedbrowser.com/Codes/Details/41474005
UBERON:0004187	Harderian gland	MA:0001247
UBERON:0004187	Harderian gland	MESH:A13.445
UBERON:0004187	Harderian gland	UMLS:C0018597
UBERON:0000923	germ layer	AAO:0000480
UBERON:0000923	germ layer	BILA:0000035
UBERON:0000923	germ layer	BTO:0000556
UBERON:0000923	germ layer	EMAPA:36033
UBERON:0000923	germ layer	Embryonic:Tissue
UBERON:0000923	germ layer	FBbt:00000110
UBERON:0000923	germ layer	FMA:69069
UBERON:0000923	germ layer	GAID:1303
UBERON:0000923	germ layer	Germ:layer
UBERON:0000923	germ layer	Germinal:Layer
UBERON:0000923	germ layer	http://linkedlifedata.com/resource/umls/id/C0920502
UBERON:0000923	germ layer	http://linkedlifedata.com/resource/umls/id/C1708239
UBERON:0000923	germ layer	MESH:A16.254.425
UBERON:0000923	germ layer	TAO:0001122
UBERON:0000923	germ layer	UMLS:C0920502
UBERON:0000923	germ layer	UMLS:C1708239
UBERON:0000923	germ layer	VHOG:0001223
UBERON:0000923	germ layer	XAO:0003011
UBERON:0000923	germ layer	ZFA:0001122
UBERON:0001816	autonomic nerve plexus	EMAPA:18224
UBERON:0001816	autonomic nerve plexus	FMA:5910
UBERON:0001816	autonomic nerve plexus	http://www.snomedbrowser.com/Codes/Details/362482000
UBERON:0001816	autonomic nerve plexus	MA:0000221
UBERON:2000358	granular layer corpus cerebelli	ZFA:0000358
UBERON:0003424	mesenchyme of hard palate	EMAPA:18954
UBERON:0005336	capillary layer of choroid	FMA:58437
UBERON:0005336	capillary layer of choroid	http://en.wikipedia.org/wiki/Capillary_lamina_of_choroid
UBERON:0005336	capillary layer of choroid	http://www.snomedbrowser.com/Codes/Details/280899009
UBERON:0006280	polar trophectoderm	EHDAA:60
UBERON:0006280	polar trophectoderm	EHDAA2:0001484
UBERON:0006280	polar trophectoderm	EMAPA:16048
UBERON:0006280	polar trophectoderm	VHOG:0000980
UBERON:0011635	splenial bone	AAO:0000573
UBERON:0011635	splenial bone	http://en.wikipedia.org/wiki/Splenial
UBERON:0011635	splenial bone	http://palaeos.com/vertebrates/bones/dermal/images/Dentary1.gif
UBERON:2001592	claustrum bone	ZFA:0001592
UBERON:0001176	right hepatic duct	EHDAA:3992
UBERON:0001176	right hepatic duct	EHDAA2:0001727
UBERON:0001176	right hepatic duct	EMAPA:32797
UBERON:0001176	right hepatic duct	FMA:14669
UBERON:0001176	right hepatic duct	http://linkedlifedata.com/resource/umls/id/C0227557
UBERON:0001176	right hepatic duct	http://ncicb.nci.nih.gov/xml/owl/EVS/Right_Hepatic_Duct
UBERON:0001176	right hepatic duct	http://www.snomedbrowser.com/Codes/Details/245401008
UBERON:0001176	right hepatic duct	MA:0001639
UBERON:0001176	right hepatic duct	UMLS:C0227557
UBERON:0001176	right hepatic duct	VHOG:0000217
UBERON:0035131	auditory ossicle cartilage element	EMAPA:35979
UBERON:0010940	muscle of digastric group	FMA:46297
UBERON:0010940	muscle of digastric group	http://www.snomedbrowser.com/Codes/Details/360772008
UBERON:0002734	superior temporal sulcus	BAMS:sts
UBERON:0002734	superior temporal sulcus	birnlex:1534
UBERON:0002734	superior temporal sulcus	BM:Tel-Cx-STS
UBERON:0002734	superior temporal sulcus	DHBA:10629
UBERON:0002734	superior temporal sulcus	FMA:83783
UBERON:0002734	superior temporal sulcus	HBA:9378
UBERON:0002734	superior temporal sulcus	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=129
UBERON:0002734	superior temporal sulcus	http://en.wikipedia.org/wiki/Superior_temporal_sulcus
UBERON:0002734	superior temporal sulcus	http://linkedlifedata.com/resource/umls/id/C0228237
UBERON:0002734	superior temporal sulcus	http://ncicb.nci.nih.gov/xml/owl/EVS/Superior_Temporal_Sulcus
UBERON:0002734	superior temporal sulcus	http://www.snomedbrowser.com/Codes/Details/279344005
UBERON:0002734	superior temporal sulcus	UMLS:C0228237
UBERON:0014705	median lingual swelling epithelium	EHDAA2:0001085
UBERON:0014705	median lingual swelling epithelium	EMAPA:17188
UBERON:0002474	cerebellar peduncular complex	BAMS:cbp
UBERON:0002474	cerebellar peduncular complex	birnlex:970
UBERON:0002474	cerebellar peduncular complex	Cerebellar:peduncle
UBERON:0002474	cerebellar peduncular complex	FMA:77791
UBERON:0002474	cerebellar peduncular complex	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=224
UBERON:0002474	cerebellar peduncular complex	http://linkedlifedata.com/resource/umls/id/C0228514
UBERON:0002474	cerebellar peduncular complex	MBA:752
UBERON:0002474	cerebellar peduncular complex	UMLS:C0228514
UBERON:0001705	nail	BTO:0001719
UBERON:0001705	nail	CALOHA:TS-2034
UBERON:0001705	nail	EFO:0000956
UBERON:0001705	nail	EMAPA:35580
UBERON:0001705	nail	EV:0100159
UBERON:0001705	nail	FMA:54326
UBERON:0001705	nail	GAID:1320
UBERON:0001705	nail	galen:Nail
UBERON:0001705	nail	http://linkedlifedata.com/resource/umls/id/C0027342
UBERON:0001705	nail	http://ncicb.nci.nih.gov/xml/owl/EVS/Nail
UBERON:0001705	nail	http://www.snomedbrowser.com/Codes/Details/72651009
UBERON:0001705	nail	MA:0002703
UBERON:0001705	nail	MAT:0000158
UBERON:0001705	nail	MESH:A17.600
UBERON:0001705	nail	MIAA:0000158
UBERON:0001705	nail	Nail:(anatomy)
UBERON:0001705	nail	OpenCyc:Mx4rvVjJv5wpEbGdrcN5Y29ycA
UBERON:0001705	nail	UMLS:C0027342
UBERON:0001705	nail	VHOG:0001361
UBERON:0001705	nail	XAO:0003103
UBERON:0003862	pedal digit 4 phalanx	EMAPA:19130
UBERON:0003862	pedal digit 4 phalanx	FMA:32901
UBERON:0003862	pedal digit 4 phalanx	http://linkedlifedata.com/resource/umls/id/C1708086
UBERON:0003862	pedal digit 4 phalanx	http://ncicb.nci.nih.gov/xml/owl/EVS/Foot_Digit_4_Phalanx
UBERON:0003862	pedal digit 4 phalanx	http://www.snomedbrowser.com/Codes/Details/361804008
UBERON:0003862	pedal digit 4 phalanx	MA:0001384
UBERON:0003862	pedal digit 4 phalanx	UMLS:C1708086
UBERON:0005679	right lung caudal lobe segmental bronchus	EHDAA2:0001746
UBERON:0022364	occipital fusiform gyrus	DHBA:12152
UBERON:0022364	occipital fusiform gyrus	FMA:71033
UBERON:0022364	occipital fusiform gyrus	http://neuro.imm.dtu.dk/wiki/Occipital_fusiform_gyrus
UBERON:0003094	infraorbital lateral line	AAO:0011053
UBERON:0003094	infraorbital lateral line	TAO:0000524
UBERON:0003094	infraorbital lateral line	VHOG:0000132
UBERON:0003094	infraorbital lateral line	XAO:0000459
UBERON:0003094	infraorbital lateral line	ZFA:0000524
UBERON:0002064	common cardinal vein	AAO:0011033
UBERON:0002064	common cardinal vein	BTO:0004388
UBERON:0002064	common cardinal vein	EHDAA:1314
UBERON:0002064	common cardinal vein	EMAPA:16356
UBERON:0002064	common cardinal vein	FMA:70308
UBERON:0002064	common cardinal vein	http://en.wikipedia.org/wiki/Common_cardinal_veins
UBERON:0002064	common cardinal vein	http://linkedlifedata.com/resource/umls/id/C0231083
UBERON:0002064	common cardinal vein	http://ncicb.nci.nih.gov/xml/owl/EVS/Common_Cardinal_Vein
UBERON:0002064	common cardinal vein	http://www.snomedbrowser.com/Codes/Details/308783008
UBERON:0002064	common cardinal vein	TAO:0000186
UBERON:0002064	common cardinal vein	UMLS:C0231083
UBERON:0002064	common cardinal vein	VHOG:0000112
UBERON:0002064	common cardinal vein	XAO:0000373
UBERON:0002064	common cardinal vein	ZFA:0000186
UBERON:0011140	superficial part of masseter muscle	FMA:49000
UBERON:0011140	superficial part of masseter muscle	http://www.snomedbrowser.com/Codes/Details/142208007
UBERON:0009121	vomeronasal nerve	AAO:0010608
UBERON:0009121	vomeronasal nerve	BAMS:vn
UBERON:0009121	vomeronasal nerve	BAMS:von
UBERON:0009121	vomeronasal nerve	BTO:0001351
UBERON:0009121	vomeronasal nerve	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=1567
UBERON:0009121	vomeronasal nerve	MBA:949
UBERON:0009121	vomeronasal nerve	nlx_anat:1005018
UBERON:0003396	mesentery of colon	EMAPA:18942
UBERON:0003396	mesentery of colon	FMA:14645
UBERON:0003396	mesentery of colon	http://www.snomedbrowser.com/Codes/Details/245457004
UBERON:0006597	quadrate bone	AAO:0000525
UBERON:0006597	quadrate bone	EFO:0003547
UBERON:0006597	quadrate bone	Quadrate:bone
UBERON:0006597	quadrate bone	TAO:0000621
UBERON:0006597	quadrate bone	VHOG:0000689
UBERON:0006597	quadrate bone	ZFA:0000621
UBERON:0002919	anterior parolfactory sulcus	BAMS:aps
UBERON:0002919	anterior parolfactory sulcus	birnlex:4039
UBERON:0002919	anterior parolfactory sulcus	DHBA:146034824
UBERON:0002919	anterior parolfactory sulcus	FMA:83744
UBERON:0002919	anterior parolfactory sulcus	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=37
UBERON:0002919	anterior parolfactory sulcus	http://linkedlifedata.com/resource/umls/id/C0262196
UBERON:0002919	anterior parolfactory sulcus	UMLS:C0262196
UBERON:2001183	dermal superficial region	ZFA:0001183
UBERON:0006015	webbed interdigital region	Interdigital:webbing
UBERON:0018358	spina externa	UBERONTEMP:0bc2755c-6069-42f5-a9f4-b00b7b3cc25a
UBERON:2000225	lateral crista primordium	ZFA:0000225
UBERON:0004818	terminal bronchus epithelium	MA:0001851
UBERON:0005677	caecum mesentery	RETIRED_EHDAA2:0000210
UBERON:0005350	lobule simplex	BAMS:SIM
UBERON:0005350	lobule simplex	BAMS:Sim
UBERON:0005350	lobule simplex	BAMS:SL
UBERON:0005350	lobule simplex	DMBA:16940
UBERON:0005350	lobule simplex	FMA:72522
UBERON:0005350	lobule simplex	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=665
UBERON:0005350	lobule simplex	MBA:1007
UBERON:0005350	lobule simplex	nlx_anat:20081206
UBERON:0009877	metapodium region	http://www.snomedbrowser.com/Codes/Details/370640001
UBERON:0001893	telencephalon	AAO:0010479
UBERON:0001893	telencephalon	BAMS:CB
UBERON:0001893	telencephalon	BAMS:CH
UBERON:0001893	telencephalon	BAMS:IV
UBERON:0001893	telencephalon	BAMS:Tel
UBERON:0001893	telencephalon	birnlex:1115
UBERON:0001893	telencephalon	BM:Tel
UBERON:0001893	telencephalon	BTO:0000239
UBERON:0001893	telencephalon	CALOHA:TS-1018
UBERON:0001893	telencephalon	DHBA:10158
UBERON:0001893	telencephalon	EFO:0000912
UBERON:0001893	telencephalon	EHDAA2:0001982
UBERON:0001893	telencephalon	EMAPA:16652
UBERON:0001893	telencephalon	EMAPA:16910
UBERON:0001893	telencephalon	EV:0100165
UBERON:0001893	telencephalon	FMA:62000
UBERON:0001893	telencephalon	GAID:621
UBERON:0001893	telencephalon	HBA:4007
UBERON:0001893	telencephalon	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=31
